Periodo","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Total nacional ","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100","100"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Aguascalientes ","0.965018068521","0.969712514672","0.971162189501","0.991371894695","1.054442417377","1.048063138287","1.049591192531","1.060486085735","1.068409969843","1.086812573927","1.104805286746","1.185541740317","1.195582947452","1.246411552439","1.250478614902","1.269895968221"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Baja California ","3.181075554648","3.241250767984","3.244060447824","3.273323772529","3.238152393523","3.176867992478","2.987467813441","2.983212049701","2.962534872997","2.95525042462","2.976002100045","2.975771729247","3.084907237226","3.153546676615","3.192921524024","3.19663871558"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Baja California Sur ","0.60551760699","0.624840728837","0.654775929743","0.672263600713","0.745025729732","0.756628462855","0.79377541922","0.770995756029","0.771103323481","0.760455510819","0.73534769215","0.722137789191","0.787245228743","0.788742989311","0.856193088752","0.977512650059"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Campeche ","8.340652530484","8.118814044088","7.780606944043","7.280542755067","6.647570045707","6.021285140487","5.720443576897","5.253257686317","4.883797993403","4.632152235362","4.609746131296","4.26946246041","3.845761140419","3.536643560186","3.103799735764","2.991524149416"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Coahuila de Zaragoza ","3.476151466026","3.441534343902","3.437799433728","3.448962448816","3.511030997916","3.459940261796","3.086976874888","3.413726995952","3.517170380607","3.561350971119","3.440644805258","3.480498296915","3.401377490486","3.369597642599","3.472179293142","3.440418391716"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Colima ","0.539313344053","0.519467289168","0.511384426828","0.52065025501","0.543874317953","0.548184761428","0.560110172296","0.571278491489","0.591195022001","0.58674313319","0.58444459383","0.583197471921","0.578295883647","0.580455874902","0.588808722034","0.590159464676"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Chiapas ","1.975644155519","1.82653898911","1.800154073243","1.783127265239","1.77162957709","1.793336490149","1.880774286046","1.888111524775","1.878531896192","1.845206162938","1.795896568717","1.830001105181","1.735959057959","1.690171756949","1.601753540952","1.53433951506"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Chihuahua ","2.869843500178","2.886151750588","2.915934252107","3.012131075066","3.049219624089","3.060475843074","2.938621815327","2.910986320756","2.873325297509","2.975610411159","3.044823704794","3.022896292921","3.079981767466","3.14561438744","3.18236220417","3.178019371595"
,"Cuentas nacionales > Producto interno bruto por entidad federativa, base 2013 > Por actividad econ�mica y entidad federativa > Participaci�n porcentual en valores constantes > Total de la actividad econ�mica Ciudad de M�xico ","16.983131724007","17.063850373426","16.917430587152","17.045850787664","16.896923163975","17.013348674571","17.309655325472","17.048788536876","17.033083744161","17.069120073874","17.0883544956","17.106647143953","17.309375281067","17.413365716551","17.573995168883","17.670894887058"
